tanggal,provinsi,komoditas,harga
2022-01-25,Jawa Timur,Jagung,5868.0
2022-01-26,Jawa Timur,Jagung,5844.0
2022-01-27,Jawa Timur,Jagung,5908.0
2022-01-28,Jawa Timur,Jagung,5915.0
2022-01-29,Jawa Timur,Jagung,5894.0
2022-01-30,Jawa Timur,Jagung,5914.0
2022-01-31,Jawa Timur,Jagung,5962.0
2022-02-01,Jawa Timur,Jagung,5913.0
2022-02-02,Jawa Timur,Jagung,5949.0
2022-02-03,Jawa Timur,Jagung,5958.0
2022-02-04,Jawa Timur,Jagung,5989.0
2022-02-05,Jawa Timur,Jagung,5998.0
2022-02-06,Jawa Timur,Jagung,5986.0
2022-02-07,Jawa Timur,Jagung,5952.0
2022-02-08,Jawa Timur,Jagung,5986.0
2022-02-09,Jawa Timur,Jagung,6021.0
2022-02-10,Jawa Timur,Jagung,6054.0
2022-02-11,Jawa Timur,Jagung,6079.0
2022-02-12,Jawa Timur,Jagung,6123.0
2022-02-13,Jawa Timur,Jagung,6185.0
2022-02-14,Jawa Timur,Jagung,6122.0
2022-02-15,Jawa Timur,Jagung,6041.0
2022-02-16,Jawa Timur,Jagung,6114.0
2022-02-17,Jawa Timur,Jagung,6070.0
2022-02-18,Jawa Timur,Jagung,6037.0
2022-02-19,Jawa Timur,Jagung,6033.0
2022-02-20,Jawa Timur,Jagung,5978.0
2022-02-21,Jawa Timur,Jagung,5971.0
2022-02-22,Jawa Timur,Jagung,5942.0
2022-02-23,Jawa Timur,Jagung,5940.0
2022-02-24,Jawa Timur,Jagung,5957.0
2022-02-25,Jawa Timur,Jagung,5951.0
2022-02-26,Jawa Timur,Jagung,5942.0
2022-02-27,Jawa Timur,Jagung,5958.0
2022-02-28,Jawa Timur,Jagung,6004.0
2022-03-01,Jawa Timur,Jagung,6071.0
2022-03-02,Jawa Timur,Jagung,6069.0
2022-03-03,Jawa Timur,Jagung,6144.0
2022-03-04,Jawa Timur,Jagung,6183.0
2022-03-05,Jawa Timur,Jagung,6141.0
2022-03-06,Jawa Timur,Jagung,6099.0
2022-03-07,Jawa Timur,Jagung,6082.0
2022-03-08,Jawa Timur,Jagung,6142.0
2022-03-09,Jawa Timur,Jagung,6128.0
2022-03-10,Jawa Timur,Jagung,6060.0
2022-03-11,Jawa Timur,Jagung,6056.0
2022-03-12,Jawa Timur,Jagung,5985.0
2022-03-13,Jawa Timur,Jagung,5949.0
2022-03-14,Jawa Timur,Jagung,5931.0
2022-03-15,Jawa Timur,Jagung,5940.0
2022-03-16,Jawa Timur,Jagung,5983.0
2022-03-17,Jawa Timur,Jagung,6013.0
2022-03-18,Jawa Timur,Jagung,5971.0
2022-03-19,Jawa Timur,Jagung,5960.0
2022-03-20,Jawa Timur,Jagung,5966.0
2022-03-21,Jawa Timur,Jagung,5959.0
2022-03-22,Jawa Timur,Jagung,5952.0
2022-03-23,Jawa Timur,Jagung,5889.0
2022-03-24,Jawa Timur,Jagung,5847.0
2022-03-25,Jawa Timur,Jagung,5834.0
2022-03-26,Jawa Timur,Jagung,5718.0
2022-03-27,Jawa Timur,Jagung,5744.0
2022-03-28,Jawa Timur,Jagung,5694.0
2022-03-29,Jawa Timur,Jagung,5721.0
2022-03-30,Jawa Timur,Jagung,5745.0
2022-03-31,Jawa Timur,Jagung,5726.0
2022-04-01,Jawa Timur,Jagung,5764.0
2022-04-02,Jawa Timur,Jagung,5793.0
2022-04-03,Jawa Timur,Jagung,5782.0
2022-04-04,Jawa Timur,Jagung,5766.0
2022-04-05,Jawa Timur,Jagung,5808.0
2022-04-06,Jawa Timur,Jagung,5817.0
2022-04-07,Jawa Timur,Jagung,5857.0
2022-04-08,Jawa Timur,Jagung,5765.0
2022-04-09,Jawa Timur,Jagung,5769.0
2022-04-10,Jawa Timur,Jagung,5708.0
2022-04-11,Jawa Timur,Jagung,5706.0
2022-04-12,Jawa Timur,Jagung,5732.0
2022-04-13,Jawa Timur,Jagung,5797.0
2022-04-14,Jawa Timur,Jagung,5760.0
2022-04-15,Jawa Timur,Jagung,5738.0
2022-04-16,Jawa Timur,Jagung,5733.0
2022-04-17,Jawa Timur,Jagung,5694.0
2022-04-18,Jawa Timur,Jagung,5729.0
2022-04-19,Jawa Timur,Jagung,5724.0
2022-04-20,Jawa Timur,Jagung,5726.0
2022-04-21,Jawa Timur,Jagung,5747.0
2022-04-22,Jawa Timur,Jagung,5742.0
2022-04-23,Jawa Timur,Jagung,5708.0
2022-04-24,Jawa Timur,Jagung,5702.0
2022-04-25,Jawa Timur,Jagung,5666.0
2022-04-26,Jawa Timur,Jagung,5667.0
2022-04-27,Jawa Timur,Jagung,5701.0
2022-04-28,Jawa Timur,Jagung,5653.0
2022-04-29,Jawa Timur,Jagung,5590.0
2022-04-30,Jawa Timur,Jagung,5588.0
2022-05-01,Jawa Timur,Jagung,5555.0
2022-05-02,Jawa Timur,Jagung,5551.0
2022-05-03,Jawa Timur,Jagung,5559.0
2022-05-04,Jawa Timur,Jagung,5473.0
2022-05-05,Jawa Timur,Jagung,5494.0
2022-05-06,Jawa Timur,Jagung,5445.0
2022-05-07,Jawa Timur,Jagung,5439.0
2022-05-08,Jawa Timur,Jagung,5408.0
2022-05-09,Jawa Timur,Jagung,5382.0
2022-05-10,Jawa Timur,Jagung,5441.0
2022-05-11,Jawa Timur,Jagung,5447.0
2022-05-12,Jawa Timur,Jagung,5475.0
2022-05-13,Jawa Timur,Jagung,5475.0
2022-05-14,Jawa Timur,Jagung,5492.0
2022-05-15,Jawa Timur,Jagung,5502.0
2022-05-16,Jawa Timur,Jagung,5505.0
2022-05-17,Jawa Timur,Jagung,5541.0
2022-05-18,Jawa Timur,Jagung,5540.0
2022-05-19,Jawa Timur,Jagung,5620.0
2022-05-20,Jawa Timur,Jagung,5650.0
2022-05-21,Jawa Timur,Jagung,5599.0
2022-05-22,Jawa Timur,Jagung,5585.0
2022-05-23,Jawa Timur,Jagung,5593.0
2022-05-24,Jawa Timur,Jagung,5587.0
2022-05-25,Jawa Timur,Jagung,5606.0
2022-05-26,Jawa Timur,Jagung,5628.0
2022-05-27,Jawa Timur,Jagung,5569.0
2022-05-28,Jawa Timur,Jagung,5610.0
2022-05-29,Jawa Timur,Jagung,5583.0
2022-05-30,Jawa Timur,Jagung,5552.0
2022-05-31,Jawa Timur,Jagung,5521.0
2022-06-01,Jawa Timur,Jagung,5544.0
2022-06-02,Jawa Timur,Jagung,5525.0
2022-06-03,Jawa Timur,Jagung,5492.0
2022-06-04,Jawa Timur,Jagung,5467.0
2022-06-05,Jawa Timur,Jagung,5390.0
2022-06-06,Jawa Timur,Jagung,5349.0
2022-06-07,Jawa Timur,Jagung,5294.0
2022-06-08,Jawa Timur,Jagung,5275.0
2022-06-09,Jawa Timur,Jagung,5291.0
2022-06-10,Jawa Timur,Jagung,5303.0
2022-06-11,Jawa Timur,Jagung,5342.0
2022-06-12,Jawa Timur,Jagung,5372.0
2022-06-13,Jawa Timur,Jagung,5342.0
2022-06-14,Jawa Timur,Jagung,5334.0
2022-06-15,Jawa Timur,Jagung,5323.0
2022-06-16,Jawa Timur,Jagung,5232.0
2022-06-17,Jawa Timur,Jagung,5177.0
2022-06-18,Jawa Timur,Jagung,5161.0
2022-06-19,Jawa Timur,Jagung,5145.0
2022-06-20,Jawa Timur,Jagung,5155.0
2022-06-21,Jawa Timur,Jagung,5163.0
2022-06-22,Jawa Timur,Jagung,5086.0
2022-06-23,Jawa Timur,Jagung,5096.0
2022-06-24,Jawa Timur,Jagung,5093.0
2022-06-25,Jawa Timur,Jagung,5107.0
2022-06-26,Jawa Timur,Jagung,5138.0
2022-06-27,Jawa Timur,Jagung,5122.0
2022-06-28,Jawa Timur,Jagung,5160.0
2022-06-29,Jawa Timur,Jagung,5116.0
2022-06-30,Jawa Timur,Jagung,5071.0
2022-07-01,Jawa Timur,Jagung,5077.0
2022-07-02,Jawa Timur,Jagung,5053.0
2022-07-03,Jawa Timur,Jagung,5053.0
2022-07-04,Jawa Timur,Jagung,5119.0
2022-07-05,Jawa Timur,Jagung,5125.0
2022-07-06,Jawa Timur,Jagung,5123.0
2022-07-07,Jawa Timur,Jagung,5080.0
2022-07-08,Jawa Timur,Jagung,5006.0
2022-07-09,Jawa Timur,Jagung,4993.0
2022-07-10,Jawa Timur,Jagung,5024.0
2022-07-11,Jawa Timur,Jagung,5002.0
2022-07-12,Jawa Timur,Jagung,5007.0
2022-07-13,Jawa Timur,Jagung,5052.0
2022-07-14,Jawa Timur,Jagung,5096.0
2022-07-15,Jawa Timur,Jagung,5102.0
2022-07-16,Jawa Timur,Jagung,5099.0
2022-07-17,Jawa Timur,Jagung,5032.0
2022-07-18,Jawa Timur,Jagung,4998.0
2022-07-19,Jawa Timur,Jagung,4978.0
2022-07-20,Jawa Timur,Jagung,4936.0
2022-07-21,Jawa Timur,Jagung,4937.0
2022-07-22,Jawa Timur,Jagung,5000.0
2022-07-23,Jawa Timur,Jagung,5048.0
2022-07-24,Jawa Timur,Jagung,5048.0
2022-07-25,Jawa Timur,Jagung,5069.0
2022-07-26,Jawa Timur,Jagung,5032.0
2022-07-27,Jawa Timur,Jagung,5079.0
2022-07-28,Jawa Timur,Jagung,5011.0
2022-07-29,Jawa Timur,Jagung,5036.0
2022-07-30,Jawa Timur,Jagung,5047.0
2022-07-31,Jawa Timur,Jagung,5009.0
2022-08-01,Jawa Timur,Jagung,4993.0
2022-08-02,Jawa Timur,Jagung,4941.0
2022-08-03,Jawa Timur,Jagung,4891.0
2022-08-04,Jawa Timur,Jagung,4822.0
2022-08-05,Jawa Timur,Jagung,4843.0
2022-08-06,Jawa Timur,Jagung,4881.0
2022-08-07,Jawa Timur,Jagung,4791.0
2022-08-08,Jawa Timur,Jagung,4853.0
2022-08-09,Jawa Timur,Jagung,4844.0
2022-08-10,Jawa Timur,Jagung,4848.0
2022-08-11,Jawa Timur,Jagung,4784.0
2022-08-12,Jawa Timur,Jagung,4827.0
2022-08-13,Jawa Timur,Jagung,4827.0
2022-08-14,Jawa Timur,Jagung,4863.0
2022-08-15,Jawa Timur,Jagung,4902.0
2022-08-16,Jawa Timur,Jagung,4946.0
2022-08-17,Jawa Timur,Jagung,4914.0
2022-08-18,Jawa Timur,Jagung,4900.0
2022-08-19,Jawa Timur,Jagung,4870.0
2022-08-20,Jawa Timur,Jagung,4897.0
2022-08-21,Jawa Timur,Jagung,4903.0
2022-08-22,Jawa Timur,Jagung,4938.0
2022-08-23,Jawa Timur,Jagung,4974.0
2022-08-24,Jawa Timur,Jagung,4902.0
2022-08-25,Jawa Timur,Jagung,4948.0
2022-08-26,Jawa Timur,Jagung,4978.0
2022-08-27,Jawa Timur,Jagung,4958.0
2022-08-28,Jawa Timur,Jagung,4966.0
2022-08-29,Jawa Timur,Jagung,4956.0
2022-08-30,Jawa Timur,Jagung,4974.0
2022-08-31,Jawa Timur,Jagung,4955.0
2022-09-01,Jawa Timur,Jagung,4969.0
2022-09-02,Jawa Timur,Jagung,4967.0
2022-09-03,Jawa Timur,Jagung,4946.0
2022-09-04,Jawa Timur,Jagung,4948.0
2022-09-05,Jawa Timur,Jagung,5047.0
2022-09-06,Jawa Timur,Jagung,5017.0
2022-09-07,Jawa Timur,Jagung,5003.0
2022-09-08,Jawa Timur,Jagung,4974.0
2022-09-09,Jawa Timur,Jagung,4949.0
2022-09-10,Jawa Timur,Jagung,4977.0
2022-09-11,Jawa Timur,Jagung,5001.0
2022-09-12,Jawa Timur,Jagung,4998.0
2022-09-13,Jawa Timur,Jagung,5034.0
2022-09-14,Jawa Timur,Jagung,5061.0
2022-09-15,Jawa Timur,Jagung,5052.0
2022-09-16,Jawa Timur,Jagung,4992.0
2022-09-17,Jawa Timur,Jagung,5021.0
2022-09-18,Jawa Timur,Jagung,5025.0
2022-09-19,Jawa Timur,Jagung,5024.0
2022-09-20,Jawa Timur,Jagung,5005.0
2022-09-21,Jawa Timur,Jagung,5031.0
2022-09-22,Jawa Timur,Jagung,5043.0
2022-09-23,Jawa Timur,Jagung,5033.0
2022-09-24,Jawa Timur,Jagung,4985.0
2022-09-25,Jawa Timur,Jagung,5025.0
2022-09-26,Jawa Timur,Jagung,5047.0
2022-09-27,Jawa Timur,Jagung,5057.0
2022-09-28,Jawa Timur,Jagung,4955.0
2022-09-29,Jawa Timur,Jagung,4954.0
2022-09-30,Jawa Timur,Jagung,4945.0
2022-10-01,Jawa Timur,Jagung,4921.0
2022-10-02,Jawa Timur,Jagung,4950.0
2022-10-03,Jawa Timur,Jagung,4978.0
2022-10-04,Jawa Timur,Jagung,4995.0
2022-10-05,Jawa Timur,Jagung,5036.0
2022-10-06,Jawa Timur,Jagung,4998.0
2022-10-07,Jawa Timur,Jagung,4982.0
2022-10-08,Jawa Timur,Jagung,4986.0
2022-10-09,Jawa Timur,Jagung,4964.0
2022-10-10,Jawa Timur,Jagung,4994.0
2022-10-11,Jawa Timur,Jagung,4976.0
2022-10-12,Jawa Timur,Jagung,5027.0
2022-10-13,Jawa Timur,Jagung,4994.0
2022-10-14,Jawa Timur,Jagung,5078.0
2022-10-15,Jawa Timur,Jagung,5158.0
2022-10-16,Jawa Timur,Jagung,5157.0
2022-10-17,Jawa Timur,Jagung,5203.0
2022-10-18,Jawa Timur,Jagung,5191.0
2022-10-19,Jawa Timur,Jagung,5233.0
2022-10-20,Jawa Timur,Jagung,5230.0
2022-10-21,Jawa Timur,Jagung,5185.0
2022-10-22,Jawa Timur,Jagung,5055.0
2022-10-23,Jawa Timur,Jagung,5048.0
2022-10-24,Jawa Timur,Jagung,5063.0
2022-10-25,Jawa Timur,Jagung,5118.0
2022-10-26,Jawa Timur,Jagung,5124.0
2022-10-27,Jawa Timur,Jagung,5167.0
2022-10-28,Jawa Timur,Jagung,5154.0
2022-10-29,Jawa Timur,Jagung,5147.0
2022-10-30,Jawa Timur,Jagung,5192.0
2022-10-31,Jawa Timur,Jagung,5104.0
2022-11-01,Jawa Timur,Jagung,5110.0
2022-11-02,Jawa Timur,Jagung,5100.0
2022-11-03,Jawa Timur,Jagung,5157.0
2022-11-04,Jawa Timur,Jagung,5143.0
2022-11-05,Jawa Timur,Jagung,5169.0
2022-11-06,Jawa Timur,Jagung,5210.0
2022-11-07,Jawa Timur,Jagung,5160.0
2022-11-08,Jawa Timur,Jagung,5161.0
2022-11-09,Jawa Timur,Jagung,5151.0
2022-11-10,Jawa Timur,Jagung,5194.0
2022-11-11,Jawa Timur,Jagung,5227.0
2022-11-12,Jawa Timur,Jagung,5225.0
2022-11-13,Jawa Timur,Jagung,5193.0
2022-11-14,Jawa Timur,Jagung,5239.0
2022-11-15,Jawa Timur,Jagung,5244.0
2022-11-16,Jawa Timur,Jagung,5190.0
2022-11-17,Jawa Timur,Jagung,5140.0
2022-11-18,Jawa Timur,Jagung,5164.0
2022-11-19,Jawa Timur,Jagung,5124.0
2022-11-20,Jawa Timur,Jagung,5203.0
2022-11-21,Jawa Timur,Jagung,5175.0
2022-11-22,Jawa Timur,Jagung,5184.0
2022-11-23,Jawa Timur,Jagung,5198.0
2022-11-24,Jawa Timur,Jagung,5179.0
2022-11-25,Jawa Timur,Jagung,5103.0
2022-11-26,Jawa Timur,Jagung,5119.0
2022-11-27,Jawa Timur,Jagung,5099.0
2022-11-28,Jawa Timur,Jagung,5112.0
2022-11-29,Jawa Timur,Jagung,5117.0
2022-11-30,Jawa Timur,Jagung,5136.0
2022-12-01,Jawa Timur,Jagung,5205.0
2022-12-02,Jawa Timur,Jagung,5193.0
2022-12-03,Jawa Timur,Jagung,5185.0
2022-12-04,Jawa Timur,Jagung,5131.0
2022-12-05,Jawa Timur,Jagung,5134.0
2022-12-06,Jawa Timur,Jagung,5159.0
2022-12-07,Jawa Timur,Jagung,5150.0
2022-12-08,Jawa Timur,Jagung,5176.0
2022-12-09,Jawa Timur,Jagung,5179.0
2022-12-10,Jawa Timur,Jagung,5140.0
2022-12-11,Jawa Timur,Jagung,5162.0
2022-12-12,Jawa Timur,Jagung,5164.0
2022-12-13,Jawa Timur,Jagung,5179.0
2022-12-14,Jawa Timur,Jagung,5168.0
2022-12-15,Jawa Timur,Jagung,5153.0
2022-12-16,Jawa Timur,Jagung,5169.0
2022-12-17,Jawa Timur,Jagung,5171.0
2022-12-18,Jawa Timur,Jagung,5247.0
2022-12-19,Jawa Timur,Jagung,5288.0
2022-12-20,Jawa Timur,Jagung,5319.0
2022-12-21,Jawa Timur,Jagung,5323.0
2022-12-22,Jawa Timur,Jagung,5257.0
2022-12-23,Jawa Timur,Jagung,5237.0
2022-12-24,Jawa Timur,Jagung,5223.0
2022-12-25,Jawa Timur,Jagung,5223.0
2022-12-26,Jawa Timur,Jagung,5233.0
2022-12-27,Jawa Timur,Jagung,5268.0
2022-12-28,Jawa Timur,Jagung,5289.0
2022-12-29,Jawa Timur,Jagung,5344.0
2022-12-30,Jawa Timur,Jagung,5343.0
2022-12-31,Jawa Timur,Jagung,5364.0
2023-01-01,Jawa Timur,Jagung,5388.0
2023-01-02,Jawa Timur,Jagung,5408.0
2023-01-03,Jawa Timur,Jagung,5467.0
2023-01-04,Jawa Timur,Jagung,5509.0
2023-01-05,Jawa Timur,Jagung,5469.0
2023-01-06,Jawa Timur,Jagung,5476.0
2023-01-07,Jawa Timur,Jagung,5486.0
2023-01-08,Jawa Timur,Jagung,5579.0
2023-01-09,Jawa Timur,Jagung,5577.0
2023-01-10,Jawa Timur,Jagung,5550.0
2023-01-11,Jawa Timur,Jagung,5578.0
2023-01-12,Jawa Timur,Jagung,5607.0
2023-01-13,Jawa Timur,Jagung,5615.0
2023-01-14,Jawa Timur,Jagung,5617.0
2023-01-15,Jawa Timur,Jagung,5664.0
2023-01-16,Jawa Timur,Jagung,5642.0
2023-01-17,Jawa Timur,Jagung,5640.0
2023-01-18,Jawa Timur,Jagung,5630.0
2023-01-19,Jawa Timur,Jagung,5682.0
2023-01-20,Jawa Timur,Jagung,5703.0
2023-01-21,Jawa Timur,Jagung,5673.0
2023-01-22,Jawa Timur,Jagung,5647.0
2023-01-23,Jawa Timur,Jagung,5728.0
2023-01-24,Jawa Timur,Jagung,5779.0
2023-01-25,Jawa Timur,Jagung,5821.0
2023-01-26,Jawa Timur,Jagung,5832.0
2023-01-27,Jawa Timur,Jagung,5899.0
2023-01-28,Jawa Timur,Jagung,5867.0
2023-01-29,Jawa Timur,Jagung,5905.0
2023-01-30,Jawa Timur,Jagung,5898.0
2023-01-31,Jawa Timur,Jagung,5898.0
2023-02-01,Jawa Timur,Jagung,5935.0
2023-02-02,Jawa Timur,Jagung,5939.0
2023-02-03,Jawa Timur,Jagung,5932.0
2023-02-04,Jawa Timur,Jagung,5922.0
2023-02-05,Jawa Timur,Jagung,5856.0
2023-02-06,Jawa Timur,Jagung,5894.0
2023-02-07,Jawa Timur,Jagung,5864.0
2023-02-08,Jawa Timur,Jagung,5944.0
2023-02-09,Jawa Timur,Jagung,5942.0
2023-02-10,Jawa Timur,Jagung,6000.0
2023-02-11,Jawa Timur,Jagung,5940.0
2023-02-12,Jawa Timur,Jagung,5976.0
2023-02-13,Jawa Timur,Jagung,6022.0
2023-02-14,Jawa Timur,Jagung,6079.0
2023-02-15,Jawa Timur,Jagung,6029.0
2023-02-16,Jawa Timur,Jagung,6010.0
2023-02-17,Jawa Timur,Jagung,6040.0
2023-02-18,Jawa Timur,Jagung,6053.0
2023-02-19,Jawa Timur,Jagung,6072.0
2023-02-20,Jawa Timur,Jagung,6066.0
2023-02-21,Jawa Timur,Jagung,6132.0
2023-02-22,Jawa Timur,Jagung,6238.0
2023-02-23,Jawa Timur,Jagung,6249.0
2023-02-24,Jawa Timur,Jagung,6273.0
2023-02-25,Jawa Timur,Jagung,6282.0
2023-02-26,Jawa Timur,Jagung,6337.0
2023-02-27,Jawa Timur,Jagung,6375.0
2023-02-28,Jawa Timur,Jagung,6341.0
2023-03-01,Jawa Timur,Jagung,6324.0
2023-03-02,Jawa Timur,Jagung,6291.0
2023-03-03,Jawa Timur,Jagung,6399.0
2023-03-04,Jawa Timur,Jagung,6429.0
2023-03-05,Jawa Timur,Jagung,6412.0
2023-03-06,Jawa Timur,Jagung,6392.0
2023-03-07,Jawa Timur,Jagung,6427.0
2023-03-08,Jawa Timur,Jagung,6467.0
2023-03-09,Jawa Timur,Jagung,6502.0
2023-03-10,Jawa Timur,Jagung,6491.0
2023-03-11,Jawa Timur,Jagung,6507.0
2023-03-12,Jawa Timur,Jagung,6515.0
2023-03-13,Jawa Timur,Jagung,6484.0
2023-03-14,Jawa Timur,Jagung,6453.0
2023-03-15,Jawa Timur,Jagung,6472.0
2023-03-16,Jawa Timur,Jagung,6483.0
2023-03-17,Jawa Timur,Jagung,6508.0
2023-03-18,Jawa Timur,Jagung,6541.0
2023-03-19,Jawa Timur,Jagung,6602.0
2023-03-20,Jawa Timur,Jagung,6575.0
2023-03-21,Jawa Timur,Jagung,6602.0
2023-03-22,Jawa Timur,Jagung,6633.0
2023-03-23,Jawa Timur,Jagung,6624.0
2023-03-24,Jawa Timur,Jagung,6631.0
2023-03-25,Jawa Timur,Jagung,6622.0
2023-03-26,Jawa Timur,Jagung,6704.0
2023-03-27,Jawa Timur,Jagung,6710.0
2023-03-28,Jawa Timur,Jagung,6728.0
2023-03-29,Jawa Timur,Jagung,6720.0
2023-03-30,Jawa Timur,Jagung,6703.0
2023-03-31,Jawa Timur,Jagung,6655.0
2023-04-01,Jawa Timur,Jagung,6697.0
2023-04-02,Jawa Timur,Jagung,6727.0
2023-04-03,Jawa Timur,Jagung,6716.0
2023-04-04,Jawa Timur,Jagung,6682.0
2023-04-05,Jawa Timur,Jagung,6690.0
2023-04-06,Jawa Timur,Jagung,6671.0
2023-04-07,Jawa Timur,Jagung,6662.0
2023-04-08,Jawa Timur,Jagung,6614.0
2023-04-09,Jawa Timur,Jagung,6621.0
2023-04-10,Jawa Timur,Jagung,6630.0
2023-04-11,Jawa Timur,Jagung,6670.0
2023-04-12,Jawa Timur,Jagung,6664.0
2023-04-13,Jawa Timur,Jagung,6650.0
2023-04-14,Jawa Timur,Jagung,6589.0
2023-04-15,Jawa Timur,Jagung,6630.0
2023-04-16,Jawa Timur,Jagung,6662.0
2023-04-17,Jawa Timur,Jagung,6661.0
2023-04-18,Jawa Timur,Jagung,6608.0
2023-04-19,Jawa Timur,Jagung,6560.0
2023-04-20,Jawa Timur,Jagung,6537.0
2023-04-21,Jawa Timur,Jagung,6571.0
2023-04-22,Jawa Timur,Jagung,6579.0
2023-04-23,Jawa Timur,Jagung,6519.0
2023-04-24,Jawa Timur,Jagung,6532.0
2023-04-25,Jawa Timur,Jagung,6497.0
2023-04-26,Jawa Timur,Jagung,6473.0
2023-04-27,Jawa Timur,Jagung,6507.0
2023-04-28,Jawa Timur,Jagung,6532.0
2023-04-29,Jawa Timur,Jagung,6570.0
2023-04-30,Jawa Timur,Jagung,6565.0
2023-05-01,Jawa Timur,Jagung,6594.0
2023-05-02,Jawa Timur,Jagung,6567.0
2023-05-03,Jawa Timur,Jagung,6553.0
2023-05-04,Jawa Timur,Jagung,6536.0
2023-05-05,Jawa Timur,Jagung,6532.0
2023-05-06,Jawa Timur,Jagung,6478.0
2023-05-07,Jawa Timur,Jagung,6464.0
2023-05-08,Jawa Timur,Jagung,6514.0
2023-05-09,Jawa Timur,Jagung,6467.0
2023-05-10,Jawa Timur,Jagung,6411.0
2023-05-11,Jawa Timur,Jagung,6358.0
2023-05-12,Jawa Timur,Jagung,6453.0
2023-05-13,Jawa Timur,Jagung,6465.0
2023-05-14,Jawa Timur,Jagung,6448.0
2023-05-15,Jawa Timur,Jagung,6445.0
2023-05-16,Jawa Timur,Jagung,6447.0
2023-05-17,Jawa Timur,Jagung,6416.0
2023-05-18,Jawa Timur,Jagung,6390.0
2023-05-19,Jawa Timur,Jagung,6377.0
2023-05-20,Jawa Timur,Jagung,6342.0
2023-05-21,Jawa Timur,Jagung,6320.0
2023-05-22,Jawa Timur,Jagung,6327.0
2023-05-23,Jawa Timur,Jagung,6281.0
2023-05-24,Jawa Timur,Jagung,6373.0
2023-05-25,Jawa Timur,Jagung,6394.0
2023-05-26,Jawa Timur,Jagung,6338.0
2023-05-27,Jawa Timur,Jagung,6237.0
2023-05-28,Jawa Timur,Jagung,6203.0
2023-05-29,Jawa Timur,Jagung,6221.0
2023-05-30,Jawa Timur,Jagung,6231.0
2023-05-31,Jawa Timur,Jagung,6219.0
2023-06-01,Jawa Timur,Jagung,6188.0
2023-06-02,Jawa Timur,Jagung,6145.0
2023-06-03,Jawa Timur,Jagung,6121.0
2023-06-04,Jawa Timur,Jagung,6074.0
2023-06-05,Jawa Timur,Jagung,6051.0
2023-06-06,Jawa Timur,Jagung,6093.0
2023-06-07,Jawa Timur,Jagung,6054.0
2023-06-08,Jawa Timur,Jagung,6069.0
2023-06-09,Jawa Timur,Jagung,6089.0
2023-06-10,Jawa Timur,Jagung,6039.0
2023-06-11,Jawa Timur,Jagung,5998.0
2023-06-12,Jawa Timur,Jagung,6029.0
2023-06-13,Jawa Timur,Jagung,5985.0
2023-06-14,Jawa Timur,Jagung,5974.0
2023-06-15,Jawa Timur,Jagung,6042.0
2023-06-16,Jawa Timur,Jagung,6070.0
2023-06-17,Jawa Timur,Jagung,6064.0
2023-06-18,Jawa Timur,Jagung,6086.0
2023-06-19,Jawa Timur,Jagung,6074.0
2023-06-20,Jawa Timur,Jagung,6104.0
2023-06-21,Jawa Timur,Jagung,6016.0
2023-06-22,Jawa Timur,Jagung,6001.0
2023-06-23,Jawa Timur,Jagung,5912.0
2023-06-24,Jawa Timur,Jagung,5909.0
2023-06-25,Jawa Timur,Jagung,5890.0
2023-06-26,Jawa Timur,Jagung,5932.0
2023-06-27,Jawa Timur,Jagung,5949.0
2023-06-28,Jawa Timur,Jagung,5920.0
2023-06-29,Jawa Timur,Jagung,5894.0
2023-06-30,Jawa Timur,Jagung,5899.0
2023-07-01,Jawa Timur,Jagung,5868.0
2023-07-02,Jawa Timur,Jagung,5856.0
2023-07-03,Jawa Timur,Jagung,5897.0
2023-07-04,Jawa Timur,Jagung,5855.0
2023-07-05,Jawa Timur,Jagung,5829.0
2023-07-06,Jawa Timur,Jagung,5807.0
2023-07-07,Jawa Timur,Jagung,5917.0
2023-07-08,Jawa Timur,Jagung,5931.0
2023-07-09,Jawa Timur,Jagung,5964.0
2023-07-10,Jawa Timur,Jagung,5983.0
2023-07-11,Jawa Timur,Jagung,6005.0
2023-07-12,Jawa Timur,Jagung,6013.0
2023-07-13,Jawa Timur,Jagung,6018.0
2023-07-14,Jawa Timur,Jagung,5953.0
2023-07-15,Jawa Timur,Jagung,5957.0
2023-07-16,Jawa Timur,Jagung,5943.0
2023-07-17,Jawa Timur,Jagung,5954.0
2023-07-18,Jawa Timur,Jagung,5942.0
2023-07-19,Jawa Timur,Jagung,5962.0
2023-07-20,Jawa Timur,Jagung,5988.0
2023-07-21,Jawa Timur,Jagung,5868.0
2023-07-22,Jawa Timur,Jagung,5842.0
2023-07-23,Jawa Timur,Jagung,5762.0
2023-07-24,Jawa Timur,Jagung,5762.0
2023-07-25,Jawa Timur,Jagung,5742.0
2023-07-26,Jawa Timur,Jagung,5784.0
2023-07-27,Jawa Timur,Jagung,5783.0
2023-07-28,Jawa Timur,Jagung,5756.0
2023-07-29,Jawa Timur,Jagung,5782.0
2023-07-30,Jawa Timur,Jagung,5762.0
2023-07-31,Jawa Timur,Jagung,5734.0
2023-08-01,Jawa Timur,Jagung,5740.0
2023-08-02,Jawa Timur,Jagung,5793.0
2023-08-03,Jawa Timur,Jagung,5817.0
2023-08-04,Jawa Timur,Jagung,5830.0
2023-08-05,Jawa Timur,Jagung,5926.0
2023-08-06,Jawa Timur,Jagung,5891.0
